game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_range,team_id,team_name,opponent,shot_id,shot_made_flag
438,20200045,33.7973,39,247,-118.2308,1,4,0,2002-03,46,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,POR,3186,0.0
443,20800131,34.0443,0,0,-118.2698,3,4,0,2008-09,34,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DET,13305,1.0
284,20900869,34.0443,0,0,-118.2698,4,3,0,2009-10,20,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHI,16061,1.0
347,21501081,33.8883,194,156,-118.0758,7,3,0,2015-16,11,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,DEN,22701,1.0
107,20900131,33.9893,-111,55,-118.3808,0,1,0,2009-10,41,12,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,DEN,15069,1.0
302,20700222,34.0043,10,40,-118.2598,6,3,0,2007-08,58,4,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,11755,1.0
51,29800048,33.9983,-42,46,-118.3118,4,1,0,1998-99,59,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,24290,0.0
231,20801152,33.8763,203,168,-118.0668,1,2,0,2008-09,26,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,LAC,14778,1.0
156,40600151,33.9733,133,71,-118.1368,8,2,1,2006-07,35,15,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,PHX,27919,0.0
110,20100235,33.9113,-105,133,-118.3748,1,1,0,2001-02,16,16,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,MIN,1791,1.0
322,20300172,33.9473,151,97,-118.1188,5,3,0,2003-04,47,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,CHI,5202,0.0
135,20700857,34.0443,0,0,-118.2698,8,2,0,2007-08,54,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIA,12627,1.0
253,21000550,34.0223,88,22,-118.1818,1,2,0,2010-11,28,9,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,NYK,17169,0.0
158,20100741,34.0463,182,-2,-118.0878,6,2,0,2001-02,16,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,POR,2515,1.0
277,20100387,33.8033,-134,241,-118.4038,11,3,0,2001-02,3,27,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,PHI,1956,0.0
407,21100567,33.8353,-166,209,-118.4358,3,4,0,2011-12,39,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,DET,18971,1.0
60,20500286,33.9393,-163,105,-118.4328,3,1,0,2005-06,45,19,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,MIN,8052,0.0
422,29700284,34.0443,0,0,-118.2698,8,4,0,1997-98,13,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,23542,0.0
8,20201136,34.0443,0,0,-118.2698,10,1,0,2002-03,56,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,4938,1.0
134,20600127,34.0443,0,0,-118.2698,10,2,0,2006-07,17,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,TOR,9791,1.0
178,40900142,33.9843,-106,60,-118.3758,8,2,1,2009-10,25,12,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,OKC,29061,1.0
186,21000947,33.8663,32,178,-118.2378,3,2,0,2010-11,11,18,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,ATL,17698,1.0
399,20700300,34.0443,235,0,-118.0348,0,3,0,2007-08,17,23,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,GSW,11857,0.0
488,20900974,34.0033,-98,41,-118.3678,1,4,0,2009-10,40,10,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,PHX,16212,0.0
323,40800313,33.9783,28,66,-118.2418,9,3,1,2008-09,3,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,28829,0.0
47,20900123,33.9363,54,108,-118.2158,6,1,0,2009-10,31,12,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,PHX,15046,1.0
328,29900977,33.9053,115,139,-118.1548,5,3,0,1999-00,4,18,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,GSW,25966,0.0
458,21001080,33.9503,-57,94,-118.3268,8,4,0,2010-11,19,10,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,LAC,17856,0.0
27,40800222,33.8763,100,168,-118.1698,8,1,1,2008-09,23,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,HOU,28639,0.0
449,40800226,33.7923,-65,252,-118.3348,2,4,1,2008-09,2,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,HOU,28754,0.0
197,20100271,33.9893,-4,55,-118.2738,1,2,0,2001-02,51,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,1832,0.0
215,20800948,33.9703,-29,74,-118.2988,1,2,0,2008-09,13,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,14494,1.0
321,29800542,34.0443,0,0,-118.2698,3,3,0,1998-99,49,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,24876,0.0
36,40800226,33.8413,88,203,-118.1818,7,1,1,2008-09,54,22,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,HOU,28731,0.0
554,21000550,33.9593,29,85,-118.2408,2,4,0,2010-11,46,8,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,NYK,17187,1.0
4,21001028,33.8433,-84,201,-118.3538,11,1,0,2010-11,36,21,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,MIN,17771,0.0
229,20000047,33.9113,150,133,-118.1198,8,3,0,2000-01,59,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,VAN,43,1.0
326,20500573,33.9853,238,59,-118.0318,11,4,0,2005-06,17,24,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,PHX,8559,1.0
401,40500156,34.0443,0,0,-118.2698,6,4,1,2005-06,56,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,27882,0.0
140,40100317,34.0443,0,0,-118.2698,9,2,1,2001-02,23,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,26902,1.0
280,40100317,34.0443,0,0,-118.2698,9,3,1,2001-02,10,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,26911,0.0
252,20801022,34.0443,0,0,-118.2698,2,2,0,2008-09,16,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,14598,1.0
73,29700297,34.0603,138,-16,-118.1318,3,1,0,1997-98,0,13,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,HOU,23545,0.0
89,20600614,33.9523,36,92,-118.2338,1,1,0,2006-07,49,9,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,GSW,10461,0.0
124,20000583,33.8903,123,154,-118.1468,7,2,0,2000-01,22,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,MIA,884,1.0
183,20201086,33.8683,143,176,-118.1268,4,2,0,2002-03,26,22,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,DAL,4868,0.0
358,20200160,33.9983,-200,46,-118.4698,10,4,0,2002-03,58,20,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,SAS,3409,0.0
383,40800313,33.9133,140,131,-118.1298,3,3,1,2008-09,49,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,DEN,28832,0.0
326,20700300,33.8803,-133,164,-118.4028,7,3,0,2007-08,19,21,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,GSW,11853,1.0
306,29800698,34.0393,117,5,-118.1528,5,3,0,1998-99,25,11,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,SEA,24994,1.0
17,20200014,34.0443,174,0,-118.0958,9,1,0,2002-03,34,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,POR,3139,0.0
13,40100314,33.8603,49,184,-118.2208,10,1,1,2001-02,19,19,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,SAC,26817,0.0
139,40100233,33.8583,-23,186,-118.2928,7,2,1,2001-02,33,18,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,SAS,26680,1.0
191,40800221,33.8683,125,176,-118.1448,4,2,1,2008-09,40,21,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,HOU,28612,0.0
93,40300405,34.0313,-204,13,-118.4738,0,1,1,2003-04,2,20,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,DET,27750,0.0
66,20500563,33.9243,-89,120,-118.3588,4,1,0,2005-06,27,14,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAC,8507,0.0
51,20000753,33.9153,134,129,-118.1358,6,1,0,2000-01,12,18,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,IND,1149,1.0
411,20100720,34.0273,186,17,-118.0838,5,4,0,2001-02,18,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,SEA,2492,1.0
288,20301110,34.0443,0,0,-118.2698,7,3,0,2003-04,9,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,6082,0.0
351,29900496,33.8023,162,242,-118.1078,0,3,0,1999-00,0,29,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MIL,25395,0.0
235,20500888,34.0273,75,17,-118.1948,8,3,0,2005-06,47,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,9094,0.0
200,41100235,33.8253,-122,219,-118.3918,6,2,1,2011-12,31,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,OKC,30008,0.0
4,40600151,33.9993,-171,45,-118.4408,11,1,1,2006-07,29,17,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,PHX,27910,0.0
457,40900406,34.0443,0,0,-118.2698,3,4,1,2009-10,38,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,BOS,29519,1.0
408,40000050,33.9873,-1,57,-118.2708,7,4,1,2000-01,43,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,26315,1.0
237,29700144,33.9853,-33,59,-118.3028,2,2,0,1997-98,0,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIN,23398,1.0
218,20900914,33.7983,-21,246,-118.2908,6,2,0,2009-10,0,24,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,CHA,16130,0.0
275,20701150,33.7923,36,252,-118.2338,10,3,0,2007-08,6,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,SAC,13058,1.0
22,21500987,34.0423,15,2,-118.2548,9,1,0,2015-16,31,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NYK,22644,1.0
57,20600699,34.0523,0,-8,-118.2698,5,1,0,2006-07,29,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,WAS,10581,1.0
261,20900388,34.0443,0,0,-118.2698,9,3,0,2009-10,55,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NJN,15410,1.0
90,40500153,33.8553,-171,189,-118.4408,2,1,1,2005-06,44,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,PHX,27812,0.0
394,40100234,33.8483,157,196,-118.1128,6,4,1,2001-02,40,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,SAS,26721,0.0
37,21500776,34.0423,159,2,-118.1108,7,1,0,2015-16,38,15,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,IND,22500,0.0
480,21200788,33.9893,133,55,-118.1368,4,4,0,2012-13,55,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,LAC,20515,0.0
252,20700679,33.8303,121,214,-118.1488,8,3,0,2007-08,17,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,TOR,12400,1.0
176,20300500,33.9813,1,63,-118.2688,7,2,0,2003-04,1,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,5539,1.0
186,20100986,34.0443,0,0,-118.2698,5,2,0,2001-02,15,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DET,2837,1.0
435,20500664,33.7763,-3,268,-118.2728,4,4,0,2005-06,10,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,IND,8706,0.0
277,40300231,34.0263,20,18,-118.2498,11,3,1,2003-04,36,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,27415,1.0
214,20800846,33.8033,-103,241,-118.3728,0,2,0,2008-09,0,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,OKC,14350,0.0
525,21000208,34.0243,54,20,-118.2158,0,4,0,2010-11,50,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CHI,16731,0.0
443,40800404,33.8713,-130,173,-118.3998,7,4,1,2008-09,25,21,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,ORL,28998,1.0
345,20601227,33.4343,167,610,-118.1028,0,3,0,2006-07,0,63,3PT Field Goal,Back Court(BC),Back Court Shot,1610612747,Los Angeles Lakers,SAC,11460,0.0
6,29900582,33.8203,93,224,-118.1768,10,1,0,1999-00,52,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,UTA,25488,0.0
7,20200003,33.9393,-117,105,-118.3868,11,1,0,2002-03,27,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAS,3108,0.0
152,29700798,34.0023,5,42,-118.2648,9,2,0,1997-98,7,4,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,IND,23968,0.0
261,20800313,33.9733,-147,71,-118.4168,11,3,0,2008-09,5,16,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,SAC,13527,0.0
8,20200563,33.8383,-140,206,-118.4098,10,1,0,2002-03,32,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,HOU,3971,1.0
70,21100502,33.9883,4,56,-118.2658,3,1,0,2011-12,4,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,OKC,18863,1.0
342,21400169,34.0523,6,-8,-118.2638,3,3,0,2014-15,8,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,21355,0.0
491,20600212,33.7893,-148,255,-118.4178,0,4,0,2006-07,6,29,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,MIL,9905,0.0
297,20600789,34.0453,-171,-1,-118.4408,8,3,0,2006-07,58,17,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,CLE,10710,0.0
511,21200146,34.0353,15,9,-118.2548,3,4,0,2012-13,24,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,19587,1.0
388,29700521,34.0443,0,0,-118.2698,1,3,0,1997-98,9,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,23761,1.0
10,20500218,33.9223,167,122,-118.1028,10,1,0,2005-06,11,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,7917,0.0
251,20300981,33.7913,-67,253,-118.3368,10,3,0,2003-04,26,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,LAC,5896,1.0
114,40500151,33.8763,-97,168,-118.3668,10,2,1,2005-06,37,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,PHX,27768,0.0
386,20700728,34.0623,218,-18,-118.0518,7,4,0,2007-08,51,21,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,ORL,12479,0.0
319,21100784,34.0473,-8,-3,-118.2778,7,3,0,2011-12,55,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,19306,1.0
206,20700338,34.0623,164,-18,-118.1058,5,2,0,2007-08,5,16,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,GSW,11892,1.0
570,21200488,33.7873,-109,257,-118.3788,0,4,0,2012-13,43,27,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,LAC,20107,0.0
423,40700315,34.0373,161,7,-118.1088,4,4,1,2007-08,1,16,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,SAS,28367,0.0
20,20000098,34.0443,0,0,-118.2698,9,1,0,2000-01,21,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,117,0.0
2,20500573,33.9453,-77,99,-118.3468,11,1,0,2005-06,43,12,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,PHX,8537,1.0
238,20500297,33.9933,69,51,-118.2008,0,2,0,2005-06,48,8,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,DAL,8084,1.0
5,20600941,34.0373,-154,7,-118.4238,11,1,0,2006-07,28,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,DAL,10919,1.0
390,49900074,33.9593,-83,85,-118.3528,5,4,1,1999-00,8,11,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,POR,30582,0.0
12,40700404,33.8763,190,168,-118.0798,10,1,1,2007-08,36,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,BOS,28441,0.0
42,29900461,33.9783,63,66,-118.2068,7,1,0,1999-00,25,9,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,CHA,25328,0.0
210,20501010,34.0443,0,0,-118.2698,1,2,0,2005-06,12,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,9358,0.0
501,21200012,33.7863,-11,258,-118.2808,4,4,0,2012-13,26,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,POR,19441,0.0
72,21500422,33.8563,158,188,-118.1118,5,1,0,2015-16,26,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,DEN,22183,0.0
410,20100542,33.8943,91,150,-118.1788,4,4,0,2001-02,34,17,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,MIA,2242,0.0
311,40100316,34.0443,0,0,-118.2698,4,3,1,2001-02,22,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,26884,1.0
7,20900295,33.7753,-11,269,-118.2808,10,1,0,2009-10,53,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,PHX,15268,0.0
302,20400477,33.7643,-31,280,-118.3008,3,3,0,2004-05,12,28,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,HOU,6871,0.0
243,21200419,34.0353,-11,9,-118.2808,4,2,0,2012-13,25,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,20021,0.0
229,20600096,33.9803,146,64,-118.1238,0,2,0,2006-07,30,15,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,MEM,9776,0.0
43,20000012,33.8693,138,175,-118.1318,6,1,0,2000-01,52,22,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,POR,4,0.0
354,21100679,34.0103,72,34,-118.1978,1,3,0,2011-12,38,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,19160,1.0
323,20200076,34.0343,-16,10,-118.2858,0,3,0,2002-03,52,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,WAS,3268,0.0
7,29901052,33.9403,-48,104,-118.3178,10,1,0,1999-00,39,11,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,NYK,26036,1.0
488,21200653,34.0163,136,28,-118.1338,2,4,0,2012-13,15,13,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,OKC,20357,0.0
467,20801022,33.9293,162,115,-118.1078,6,4,0,2008-09,29,19,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,GSW,14611,0.0
154,20601118,34.0163,-84,28,-118.3538,7,2,0,2006-07,54,8,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,LAC,11254,1.0
200,40700311,34.0443,0,0,-118.2698,1,2,1,2007-08,29,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,28254,1.0
436,20501010,33.8703,-117,174,-118.3868,2,4,0,2005-06,59,20,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,SAC,9365,1.0
98,20200404,34.0423,-105,2,-118.3748,1,1,0,2002-03,25,10,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAC,3758,0.0
135,29700335,34.0653,96,-21,-118.1738,9,2,0,1997-98,55,9,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,CHI,23599,1.0
241,21100384,33.8873,133,157,-118.1368,0,2,0,2011-12,2,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,BOS,18678,0.0
41,21200003,34.0273,17,17,-118.2528,7,1,0,2012-13,7,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DAL,19412,1.0
333,20101040,33.9453,129,99,-118.1408,2,3,0,2001-02,55,16,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,POR,2913,0.0
77,21000460,34.0333,-100,11,-118.3698,3,1,0,2010-11,28,10,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAS,17027,0.0
428,40700141,34.0633,192,-19,-118.0778,10,4,1,2007-08,54,19,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,DEN,28057,0.0
161,21100341,34.0443,-139,0,-118.4088,6,2,0,2011-12,26,13,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,DEN,18612,0.0
209,49800046,34.0063,138,38,-118.1318,4,2,1,1998-99,26,14,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,SAS,30255,1.0
252,20101069,33.9343,70,110,-118.1998,7,3,0,2001-02,37,13,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,NJN,2970,1.0
478,21100063,33.7903,-18,254,-118.2878,7,4,0,2011-12,45,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,DEN,18191,0.0
429,29800328,34.0343,66,10,-118.2038,3,4,0,1998-99,10,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CLE,24613,0.0
400,41100166,33.9513,143,93,-118.1268,11,4,1,2011-12,8,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,DEN,29884,1.0
28,20200769,33.8713,-26,173,-118.2958,8,1,0,2002-03,48,17,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,HOU,4303,1.0
331,20100914,33.8083,94,236,-118.1758,1,3,0,2001-02,14,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,CHA,2737,0.0
188,20500512,33.8533,-179,191,-118.4488,2,2,0,2005-06,20,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,CLE,8439,0.0
144,20300318,33.9933,-10,51,-118.2798,0,1,0,2003-04,57,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DAL,5345,0.0
38,20700432,34.0443,0,0,-118.2698,7,1,0,2007-08,36,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,UTA,12038,0.0
276,20000942,34.0353,-145,9,-118.4148,7,3,0,2000-01,8,14,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,WAS,1372,0.0
317,20101055,34.0443,0,0,-118.2698,4,3,0,2001-02,1,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,2939,1.0
583,40800314,34.0103,228,34,-118.0418,2,4,1,2008-09,40,23,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,DEN,28862,0.0
367,40800312,34.0443,0,0,-118.2698,3,3,1,2008-09,17,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,28808,1.0
110,20200471,33.8503,154,194,-118.1158,10,2,0,2002-03,35,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,PHX,3827,0.0
23,21001139,34.0213,20,23,-118.2498,9,1,0,2010-11,41,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DEN,17922,0.0
292,20900914,33.8953,-127,149,-118.3968,0,2,0,2009-10,20,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,CHA,16136,0.0
223,20300208,33.9623,-85,82,-118.3548,11,3,0,2003-04,38,11,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,WAS,5238,0.0
211,29600623,33.8413,-122,203,-118.3918,1,2,0,1996-97,18,23,3PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,23091,0.0
182,20600714,33.9403,-146,104,-118.4158,5,2,0,2006-07,42,17,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,ATL,10610,0.0
15,29901185,34.0153,-156,29,-118.4258,9,1,0,1999-00,18,15,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,SAS,26178,1.0
